alpha_value 	 Set_number 	 Precision 	 Recall 	 FScore 	 Error 	 sky_Error 	 cloud_Error 
0.060000 	 2 	 0.429479 	 0.995532 	 0.600080 	 38.167648 	 38.039134 	 0.128513 
0.060000 	 3 	 0.885408 	 0.784166 	 0.831718 	 28.274959 	 9.043145 	 19.231814 
0.060000 	 4 	 0.692288 	 0.999264 	 0.817921 	 23.858892 	 23.819405 	 0.039486 
0.060000 	 5 	 0.956574 	 1.000000 	 0.977805 	 4.214607 	 4.214607 	 0.000000 
0.060000 	 6 	 0.663215 	 0.985700 	 0.792922 	 27.176019 	 26.421176 	 0.754843 
0.060000 	 7 	 0.698622 	 0.967285 	 0.811290 	 29.471074 	 27.328517 	 2.142557 
0.060000 	 8 	 0.602143 	 0.958855 	 0.739742 	 37.779755 	 35.475820 	 2.303935 
0.060000 	 9 	 0.619947 	 0.943639 	 0.748288 	 38.167767 	 34.779278 	 3.388490 
0.060000 	 10 	 0.874380 	 0.982544 	 0.925312 	 12.648893 	 11.256853 	 1.392040 
0.060000 	 11 	 0.654929 	 0.918415 	 0.764609 	 33.869602 	 28.983065 	 4.886537 
0.060000 	 12 	 0.866632 	 0.997320 	 0.927395 	 12.536872 	 12.321726 	 0.215146 
0.060000 	 13 	 0.919375 	 0.996675 	 0.956466 	 7.341604 	 7.072555 	 0.269049 
0.060000 	 14 	 0.859589 	 0.998392 	 0.923806 	 13.248066 	 13.118699 	 0.129367 
0.060000 	 15 	 0.835992 	 0.999337 	 0.910396 	 14.298776 	 14.250612 	 0.048163 
0.060000 	 16 	 0.966655 	 0.999611 	 0.982857 	 2.999184 	 2.965714 	 0.033469 
0.060000 	 17 	 0.530510 	 0.999244 	 0.693064 	 39.273252 	 39.239699 	 0.033553 
0.060000 	 18 	 0.934207 	 0.999753 	 0.965870 	 4.455458 	 4.439894 	 0.015564 
0.060000 	 19 	 0.933730 	 0.976962 	 0.954857 	 7.612031 	 5.713660 	 1.898371 
0.060000 	 20 	 0.720362 	 0.986114 	 0.832545 	 19.945016 	 19.246823 	 0.698193 
0.060000 	 21 	 0.643751 	 0.988610 	 0.779753 	 25.661531 	 25.138168 	 0.523363 
0.060000 	 22 	 0.564934 	 0.998421 	 0.721579 	 36.437223 	 36.362569 	 0.074654 
0.060000 	 23 	 0.631888 	 0.995377 	 0.773035 	 23.302785 	 23.118487 	 0.184298 
0.060000 	 24 	 0.799199 	 0.991968 	 0.885210 	 13.803872 	 13.372896 	 0.430976 
0.060000 	 25 	 0.991729 	 0.976548 	 0.984080 	 2.996271 	 0.772323 	 2.223948 
0.060000 	 26 	 0.885958 	 0.989761 	 0.934987 	 9.861207 	 9.127659 	 0.733548 
0.060000 	 27 	 0.915477 	 0.991397 	 0.951926 	 7.657157 	 6.999279 	 0.657878 
0.060000 	 28 	 0.553106 	 0.991005 	 0.709963 	 32.186699 	 31.829144 	 0.357556 
0.060000 	 29 	 0.863526 	 0.996596 	 0.925301 	 10.495328 	 10.273276 	 0.222052 
0.060000 	 30 	 0.622608 	 0.995781 	 0.766171 	 32.698111 	 32.471146 	 0.226965 
0.060000 	 31 	 0.775702 	 0.997045 	 0.872555 	 19.240088 	 19.044888 	 0.195200 
0.060000 	 32 	 0.840341 	 0.987952 	 0.908188 	 10.966976 	 10.305505 	 0.661471 
0.060000 	 33 	 0.460992 	 0.998731 	 0.630814 	 41.072571 	 41.027971 	 0.044599 
0.060000 	 34 	 0.537240 	 0.994217 	 0.697549 	 34.925819 	 34.691564 	 0.234255 
0.060000 	 35 	 0.943806 	 0.999979 	 0.971081 	 4.765543 	 4.763882 	 0.001661 
0.060000 	 36 	 0.979666 	 0.994550 	 0.987052 	 2.331889 	 1.844871 	 0.487019 
0.060000 	 37 	 0.897482 	 0.973980 	 0.934167 	 10.507772 	 8.516075 	 1.991697 
0.060000 	 38 	 0.713934 	 0.988161 	 0.828957 	 22.148159 	 21.505123 	 0.643035 
0.060000 	 39 	 0.618193 	 0.996977 	 0.763170 	 31.552378 	 31.398225 	 0.154154 
0.060000 	 40 	 0.929941 	 0.990253 	 0.959150 	 7.057137 	 6.241619 	 0.815518 
0.060000 	 41 	 0.961540 	 0.999518 	 0.980161 	 2.740408 	 2.707755 	 0.032653 
0.060000 	 42 	 0.947522 	 0.999064 	 0.972610 	 4.722013 	 4.643451 	 0.078562 
0.060000 	 43 	 0.816650 	 0.996203 	 0.897535 	 11.758732 	 11.562455 	 0.196278 
0.060000 	 44 	 0.833076 	 0.996526 	 0.907500 	 13.186731 	 12.961253 	 0.225478 
0.060000 	 45 	 0.952031 	 0.996821 	 0.973911 	 4.216903 	 3.965897 	 0.251006 
0.060000 	 46 	 0.994348 	 0.998610 	 0.996474 	 0.688980 	 0.553469 	 0.135510 
0.060000 	 47 	 0.992181 	 0.993590 	 0.992885 	 1.357214 	 0.746263 	 0.610951 
0.060000 	 48 	 0.983379 	 0.984321 	 0.983850 	 2.892245 	 1.488980 	 1.403265 
0.060000 	 49 	 0.982658 	 0.979764 	 0.981209 	 3.381655 	 1.558155 	 1.823499 
0.060000 	 50 	 0.930336 	 0.992571 	 0.960446 	 6.710743 	 6.100905 	 0.609838 
0.060000 	 51 	 0.960084 	 0.986288 	 0.973010 	 4.571031 	 3.425548 	 1.145483 
0.060000 	 52 	 0.879729 	 0.993823 	 0.933302 	 10.959225 	 10.482664 	 0.476561 
0.070000 	 1 	 0.586970 	 0.947963 	 0.725016 	 32.435026 	 30.087835 	 2.347191 
0.070000 	 2 	 0.431292 	 0.995532 	 0.601847 	 37.887406 	 37.758892 	 0.128513 
0.070000 	 3 	 0.885572 	 0.766264 	 0.821609 	 29.649425 	 8.822439 	 20.826985 
0.070000 	 4 	 0.698718 	 0.999044 	 0.822318 	 23.153181 	 23.101933 	 0.051248 
0.070000 	 5 	 0.957716 	 0.999884 	 0.978346 	 4.109180 	 4.098388 	 0.010792 
0.070000 	 6 	 0.689884 	 0.983517 	 0.810938 	 24.206747 	 23.336673 	 0.870073 
0.070000 	 7 	 0.703282 	 0.964732 	 0.813517 	 28.966943 	 26.657166 	 2.309777 
0.070000 	 8 	 0.608530 	 0.955795 	 0.743618 	 36.904968 	 34.429700 	 2.475268 
0.070000 	 9 	 0.623221 	 0.940550 	 0.749688 	 37.760549 	 34.186354 	 3.574195 
0.070000 	 10 	 0.881358 	 0.980172 	 0.928142 	 12.103126 	 10.521910 	 1.581216 
0.070000 	 11 	 0.666225 	 0.908957 	 0.768889 	 32.728196 	 27.275191 	 5.453006 
0.070000 	 12 	 0.869725 	 0.996871 	 0.928968 	 12.238977 	 11.987812 	 0.251166 
0.070000 	 13 	 0.923516 	 0.996095 	 0.958433 	 6.991351 	 6.675341 	 0.316010 
0.070000 	 14 	 0.861215 	 0.997963 	 0.924560 	 13.100587 	 12.936722 	 0.163865 
0.070000 	 15 	 0.852183 	 0.998641 	 0.919617 	 12.689796 	 12.591020 	 0.098776 
0.070000 	 16 	 0.968038 	 0.999525 	 0.983530 	 2.879184 	 2.838367 	 0.040816 
0.070000 	 17 	 0.547370 	 0.998904 	 0.707210 	 36.701449 	 36.652798 	 0.048651 
0.070000 	 18 	 0.941886 	 0.999662 	 0.969914 	 3.910711 	 3.889412 	 0.021298 
0.070000 	 19 	 0.938780 	 0.972604 	 0.955393 	 7.483899 	 5.226422 	 2.257477 
0.070000 	 20 	 0.728550 	 0.985213 	 0.837662 	 19.199886 	 18.456432 	 0.743454 
0.070000 	 21 	 0.668462 	 0.986004 	 0.796760 	 23.113381 	 22.470273 	 0.643108 
0.070000 	 22 	 0.582817 	 0.997960 	 0.735876 	 33.878842 	 33.782378 	 0.096464 
0.070000 	 23 	 0.653189 	 0.993865 	 0.788294 	 21.283048 	 21.038434 	 0.244613 
0.070000 	 24 	 0.811013 	 0.990524 	 0.891825 	 12.893098 	 12.384680 	 0.508418 
0.070000 	 25 	 0.992153 	 0.975180 	 0.983594 	 3.085024 	 0.731360 	 2.353664 
0.070000 	 26 	 0.895861 	 0.987492 	 0.939448 	 9.120080 	 8.223989 	 0.896091 
0.070000 	 27 	 0.924491 	 0.989412 	 0.955851 	 6.989106 	 6.179475 	 0.809631 
0.070000 	 28 	 0.562635 	 0.990668 	 0.717677 	 30.983403 	 30.612450 	 0.370953 
0.070000 	 29 	 0.870899 	 0.995783 	 0.929164 	 9.903189 	 9.628147 	 0.275042 
0.070000 	 30 	 0.633446 	 0.995062 	 0.774105 	 31.242172 	 30.976539 	 0.265633 
0.070000 	 31 	 0.786295 	 0.995905 	 0.878773 	 18.151075 	 17.880534 	 0.270541 
0.070000 	 32 	 0.851056 	 0.986410 	 0.913748 	 10.224170 	 9.478044 	 0.746126 
0.070000 	 33 	 0.476276 	 0.998204 	 0.644865 	 38.628025 	 38.564913 	 0.063112 
0.070000 	 34 	 0.553719 	 0.993015 	 0.710984 	 32.704175 	 32.421222 	 0.282953 
0.070000 	 35 	 0.946838 	 0.999979 	 0.972683 	 4.494009 	 4.492348 	 0.001661 
0.070000 	 36 	 0.981232 	 0.993949 	 0.987550 	 2.239773 	 1.699021 	 0.540753 
0.070000 	 37 	 0.910217 	 0.967458 	 0.937965 	 9.795482 	 7.304587 	 2.490895 
0.070000 	 38 	 0.725008 	 0.986938 	 0.835935 	 21.041129 	 20.331689 	 0.709440 
0.070000 	 39 	 0.633358 	 0.996080 	 0.774347 	 29.602588 	 29.402697 	 0.199892 
0.070000 	 40 	 0.933749 	 0.988227 	 0.960215 	 6.851360 	 5.866329 	 0.985031 
0.070000 	 41 	 0.964811 	 0.999337 	 0.981771 	 2.513469 	 2.468571 	 0.044898 
0.070000 	 42 	 0.949656 	 0.998955 	 0.973682 	 4.531809 	 4.444150 	 0.087659 
0.070000 	 43 	 0.827431 	 0.995791 	 0.903837 	 10.953994 	 10.736382 	 0.217612 
0.070000 	 44 	 0.839820 	 0.996014 	 0.911272 	 12.590170 	 12.331411 	 0.258759 
0.070000 	 45 	 0.953348 	 0.996291 	 0.974347 	 4.142438 	 3.849597 	 0.292840 
0.070000 	 46 	 0.994762 	 0.998451 	 0.996603 	 0.663673 	 0.512653 	 0.151020 
0.070000 	 47 	 0.992861 	 0.992049 	 0.992455 	 1.437580 	 0.679837 	 0.757743 
0.070000 	 48 	 0.986608 	 0.982369 	 0.984484 	 2.771429 	 1.193469 	 1.577959 
0.070000 	 49 	 0.984036 	 0.978240 	 0.981129 	 3.390980 	 1.430146 	 1.960834 
0.070000 	 50 	 0.932783 	 0.991730 	 0.961354 	 6.545035 	 5.866223 	 0.678813 
0.070000 	 51 	 0.962127 	 0.985074 	 0.973465 	 4.486336 	 3.239386 	 1.246950 
0.070000 	 52 	 0.884127 	 0.992880 	 0.935353 	 10.588845 	 10.039546 	 0.549299 
0.080000 	 1 	 0.608224 	 0.944290 	 0.739883 	 29.948414 	 27.435559 	 2.512855 
0.080000 	 2 	 0.436419 	 0.995503 	 0.606816 	 37.107205 	 36.977863 	 0.129343 
0.080000 	 3 	 0.888142 	 0.748870 	 0.812582 	 30.780950 	 8.404088 	 22.376862 
0.080000 	 4 	 0.709035 	 0.998778 	 0.829328 	 22.045888 	 21.980358 	 0.065530 
0.080000 	 5 	 0.958901 	 0.999732 	 0.978891 	 4.002922 	 3.978018 	 0.024904 
0.080000 	 6 	 0.703754 	 0.982473 	 0.820078 	 22.755511 	 21.830327 	 0.925184 
0.080000 	 7 	 0.706314 	 0.962833 	 0.814862 	 28.653921 	 26.219758 	 2.434162 
0.080000 	 8 	 0.615757 	 0.951294 	 0.747603 	 35.967579 	 33.240253 	 2.727325 
0.080000 	 9 	 0.628170 	 0.938126 	 0.752479 	 37.105169 	 33.385242 	 3.719927 
0.080000 	 10 	 0.884754 	 0.977327 	 0.928740 	 11.959988 	 10.151927 	 1.808061 
0.080000 	 11 	 0.677342 	 0.901747 	 0.773600 	 31.613040 	 25.728196 	 5.884843 
0.080000 	 12 	 0.873273 	 0.996205 	 0.930697 	 11.910904 	 11.606195 	 0.304709 
0.080000 	 13 	 0.926516 	 0.995623 	 0.959827 	 6.743827 	 6.389661 	 0.354166 
0.080000 	 14 	 0.864259 	 0.997802 	 0.926242 	 12.783206 	 12.606405 	 0.176802 
0.080000 	 15 	 0.871646 	 0.998102 	 0.930598 	 10.821224 	 10.683265 	 0.137959 
0.080000 	 16 	 0.969290 	 0.999374 	 0.984102 	 2.777143 	 2.723265 	 0.053878 
0.080000 	 17 	 0.561836 	 0.998412 	 0.719045 	 34.621192 	 34.550731 	 0.070460 
0.080000 	 18 	 0.948582 	 0.999610 	 0.973428 	 3.441327 	 3.416752 	 0.024575 
0.080000 	 19 	 0.943555 	 0.966528 	 0.954903 	 7.522676 	 4.764474 	 2.758202 
0.080000 	 20 	 0.736680 	 0.984663 	 0.842809 	 18.467328 	 17.696215 	 0.771113 
0.080000 	 21 	 0.687315 	 0.984127 	 0.809368 	 21.301290 	 20.571931 	 0.729359 
0.080000 	 22 	 0.598217 	 0.997464 	 0.747894 	 31.801939 	 31.681989 	 0.119950 
0.080000 	 23 	 0.668243 	 0.991931 	 0.798532 	 19.955266 	 19.633582 	 0.321683 
0.080000 	 24 	 0.823643 	 0.989411 	 0.898949 	 11.935185 	 11.367003 	 0.568182 
0.080000 	 25 	 0.992553 	 0.973929 	 0.983153 	 3.165243 	 0.692957 	 2.472286 
0.080000 	 26 	 0.903272 	 0.985988 	 0.942819 	 8.568445 	 7.564554 	 1.003891 
0.080000 	 27 	 0.931886 	 0.986674 	 0.958497 	 6.533848 	 5.514815 	 1.019033 
0.080000 	 28 	 0.571212 	 0.990163 	 0.724480 	 29.937532 	 29.546482 	 0.391050 
0.080000 	 29 	 0.876255 	 0.995229 	 0.931960 	 9.478430 	 9.167220 	 0.311209 
0.080000 	 30 	 0.646594 	 0.994093 	 0.783543 	 29.547499 	 29.229748 	 0.317751 
0.080000 	 31 	 0.792671 	 0.994971 	 0.882375 	 17.523523 	 17.191339 	 0.332183 
0.080000 	 32 	 0.860796 	 0.985155 	 0.918787 	 9.561869 	 8.746857 	 0.815012 
0.080000 	 33 	 0.489678 	 0.997605 	 0.656909 	 36.611801 	 36.527652 	 0.084150 
0.080000 	 34 	 0.569413 	 0.992269 	 0.723593 	 30.709230 	 30.396050 	 0.313180 
0.080000 	 35 	 0.949478 	 0.999958 	 0.974065 	 4.260672 	 4.257351 	 0.003322 
0.080000 	 36 	 0.982113 	 0.993558 	 0.987802 	 2.192863 	 1.617140 	 0.575722 
0.080000 	 37 	 0.921074 	 0.961325 	 0.940769 	 9.265721 	 6.305343 	 2.960378 
0.080000 	 38 	 0.732991 	 0.986211 	 0.840952 	 20.261081 	 19.512134 	 0.748947 
0.080000 	 39 	 0.643728 	 0.995366 	 0.781828 	 28.327009 	 28.090697 	 0.236313 
0.080000 	 40 	 0.937897 	 0.985999 	 0.961346 	 6.633776 	 5.462366 	 1.171410 
0.080000 	 41 	 0.967156 	 0.999096 	 0.982867 	 2.359184 	 2.297959 	 0.061224 
0.080000 	 42 	 0.951515 	 0.998877 	 0.974621 	 4.365588 	 4.271313 	 0.094275 
0.080000 	 43 	 0.836555 	 0.995295 	 0.909047 	 10.296038 	 10.052824 	 0.243213 
0.080000 	 44 	 0.845929 	 0.995680 	 0.914716 	 12.051852 	 11.771460 	 0.280392 
0.080000 	 45 	 0.954492 	 0.995899 	 0.974756 	 4.072993 	 3.749195 	 0.323798 
0.080000 	 46 	 0.995192 	 0.998250 	 0.996719 	 0.640816 	 0.470204 	 0.170612 
0.080000 	 47 	 0.993146 	 0.991137 	 0.992140 	 1.496625 	 0.651955 	 0.844671 
0.080000 	 48 	 0.989280 	 0.979788 	 0.984511 	 2.759184 	 0.950204 	 1.808980 
0.080000 	 49 	 0.985030 	 0.976810 	 0.980903 	 3.427433 	 1.337742 	 2.089691 
0.080000 	 50 	 0.935263 	 0.990870 	 0.962264 	 6.379328 	 5.629858 	 0.749470 
0.080000 	 51 	 0.963929 	 0.984190 	 0.973954 	 4.397447 	 3.076704 	 1.320744 
0.080000 	 52 	 0.888606 	 0.991439 	 0.937210 	 10.249400 	 9.588904 	 0.660496 
0.090000 	 1 	 0.651213 	 0.940653 	 0.769620 	 25.401655 	 22.724775 	 2.676880 
0.090000 	 2 	 0.438413 	 0.995503 	 0.608741 	 36.808722 	 36.679380 	 0.129343 
0.090000 	 3 	 0.891168 	 0.740829 	 0.809074 	 31.154831 	 8.061501 	 23.093330 
0.090000 	 4 	 0.716761 	 0.998151 	 0.834370 	 21.251964 	 21.152828 	 0.099136 
0.090000 	 5 	 0.959934 	 0.999624 	 0.979377 	 3.908286 	 3.873421 	 0.034866 
0.090000 	 6 	 0.711603 	 0.981903 	 0.825182 	 21.960588 	 21.005344 	 0.955244 
0.090000 	 7 	 0.714726 	 0.960393 	 0.819545 	 27.699202 	 25.105233 	 2.593969 
0.090000 	 8 	 0.622074 	 0.947675 	 0.751106 	 35.168574 	 32.238614 	 2.929959 
0.090000 	 9 	 0.633035 	 0.934940 	 0.754923 	 36.495591 	 32.584129 	 3.911461 
0.090000 	 10 	 0.887433 	 0.975228 	 0.929261 	 11.840288 	 9.864814 	 1.975474 
0.090000 	 11 	 0.685901 	 0.894495 	 0.776432 	 30.853514 	 24.534293 	 6.319221 
0.090000 	 12 	 0.877960 	 0.995792 	 0.933171 	 11.450434 	 11.112625 	 0.337808 
0.090000 	 13 	 0.943625 	 0.993677 	 0.968004 	 5.315423 	 4.803741 	 0.511682 
0.090000 	 14 	 0.866054 	 0.997534 	 0.927156 	 12.608992 	 12.410629 	 0.198363 
0.090000 	 15 	 0.878734 	 0.997810 	 0.934494 	 10.168163 	 10.008980 	 0.159184 
0.090000 	 16 	 0.970645 	 0.999269 	 0.984749 	 2.662041 	 2.599184 	 0.062857 
0.090000 	 17 	 0.577407 	 0.997561 	 0.731442 	 32.504865 	 32.396658 	 0.108207 
0.090000 	 18 	 0.953598 	 0.999519 	 0.976019 	 3.097276 	 3.066967 	 0.030309 
0.090000 	 19 	 0.947524 	 0.959960 	 0.953701 	 7.680312 	 4.380922 	 3.299390 
0.090000 	 20 	 0.743535 	 0.983997 	 0.847030 	 17.869715 	 17.065075 	 0.804640 
0.090000 	 21 	 0.704174 	 0.982523 	 0.820381 	 19.768883 	 18.965835 	 0.803048 
0.090000 	 22 	 0.614730 	 0.996506 	 0.760388 	 29.700711 	 29.535465 	 0.165246 
0.090000 	 23 	 0.680359 	 0.990145 	 0.806528 	 18.939115 	 18.546225 	 0.392889 
0.090000 	 24 	 0.832095 	 0.987685 	 0.903239 	 11.354377 	 10.693603 	 0.660774 
0.090000 	 25 	 0.992889 	 0.972579 	 0.982629 	 3.260823 	 0.660528 	 2.600295 
0.090000 	 26 	 0.909520 	 0.984213 	 0.945394 	 8.145665 	 7.014604 	 1.131062 
0.090000 	 27 	 0.937175 	 0.984856 	 0.960424 	 6.206604 	 5.048535 	 1.158069 
0.090000 	 28 	 0.578562 	 0.989889 	 0.730290 	 29.064996 	 28.663060 	 0.401936 
0.090000 	 29 	 0.880912 	 0.994429 	 0.934235 	 9.131894 	 8.768536 	 0.363358 
0.090000 	 30 	 0.662866 	 0.992843 	 0.794973 	 27.550206 	 27.165205 	 0.385000 
0.090000 	 31 	 0.798782 	 0.994038 	 0.885777 	 16.935353 	 16.541527 	 0.393826 
0.090000 	 32 	 0.869609 	 0.984279 	 0.923398 	 8.965964 	 8.102814 	 0.863149 
0.090000 	 33 	 0.505550 	 0.997006 	 0.670905 	 34.365007 	 34.259820 	 0.105187 
0.090000 	 34 	 0.581749 	 0.991398 	 0.733237 	 29.222257 	 28.873813 	 0.348444 
0.090000 	 35 	 0.951672 	 0.999958 	 0.975218 	 4.066364 	 4.063042 	 0.003322 
0.090000 	 36 	 0.982894 	 0.993147 	 0.987994 	 2.157040 	 1.544642 	 0.612398 
0.090000 	 37 	 0.931856 	 0.954770 	 0.943174 	 8.806425 	 5.344302 	 3.462123 
0.090000 	 38 	 0.739148 	 0.985607 	 0.844769 	 19.673523 	 18.891794 	 0.781729 
0.090000 	 39 	 0.650924 	 0.994751 	 0.786920 	 27.469847 	 27.202195 	 0.267651 
0.090000 	 40 	 0.940702 	 0.984084 	 0.961904 	 6.521611 	 5.189964 	 1.331647 
0.090000 	 41 	 0.968788 	 0.998867 	 0.983598 	 2.256327 	 2.179592 	 0.076735 
0.090000 	 42 	 0.953352 	 0.998719 	 0.975508 	 4.208463 	 4.100957 	 0.107506 
0.090000 	 43 	 0.846811 	 0.994833 	 0.914873 	 9.570664 	 9.303556 	 0.267108 
0.090000 	 44 	 0.851969 	 0.995309 	 0.918078 	 11.530173 	 11.225653 	 0.304520 
0.090000 	 45 	 0.955616 	 0.995401 	 0.975103 	 4.013588 	 3.650466 	 0.363122 
0.090000 	 46 	 0.995549 	 0.998074 	 0.996810 	 0.622857 	 0.435102 	 0.187755 
0.090000 	 47 	 0.993330 	 0.990578 	 0.991952 	 1.531888 	 0.633913 	 0.897975 
0.090000 	 48 	 0.990681 	 0.978310 	 0.984457 	 2.764898 	 0.823673 	 1.941224 
0.090000 	 49 	 0.986032 	 0.975578 	 0.980777 	 3.446083 	 1.245337 	 2.200746 
0.090000 	 50 	 0.937144 	 0.990326 	 0.963001 	 6.246425 	 5.452374 	 0.794051 
0.090000 	 51 	 0.965860 	 0.982875 	 0.974293 	 4.332878 	 2.902282 	 1.430596 
0.090000 	 52 	 0.892206 	 0.990583 	 0.938825 	 9.960119 	 9.233573 	 0.726546 
0.100000 	 1 	 0.673204 	 0.937435 	 0.783646 	 23.348068 	 20.526027 	 2.822042 
0.100000 	 2 	 0.448781 	 0.995244 	 0.618614 	 35.298068 	 35.161264 	 0.136805 
0.100000 	 3 	 0.893168 	 0.729193 	 0.802894 	 31.901770 	 7.771620 	 24.130150 
0.100000 	 4 	 0.725473 	 0.998010 	 0.840194 	 20.359744 	 20.253048 	 0.106697 
0.100000 	 5 	 0.960863 	 0.999535 	 0.979818 	 3.822782 	 3.779615 	 0.043167 
0.100000 	 6 	 0.715266 	 0.981096 	 0.827353 	 21.613226 	 20.615397 	 0.997829 
0.100000 	 7 	 0.721314 	 0.958305 	 0.823090 	 26.979250 	 24.248540 	 2.730710 
0.100000 	 8 	 0.627431 	 0.944336 	 0.753936 	 34.516190 	 31.399247 	 3.116943 
0.100000 	 9 	 0.635902 	 0.931159 	 0.755715 	 36.192467 	 32.053663 	 4.138804 
0.100000 	 10 	 0.890169 	 0.973254 	 0.929859 	 11.708869 	 9.576026 	 2.132842 
0.100000 	 11 	 0.694441 	 0.885094 	 0.778261 	 30.208298 	 23.325995 	 6.882303 
0.100000 	 12 	 0.883069 	 0.994798 	 0.935610 	 10.992884 	 10.575248 	 0.417636 
0.100000 	 13 	 0.950835 	 0.991452 	 0.970719 	 4.839941 	 4.148241 	 0.691700 
0.100000 	 14 	 0.868318 	 0.997191 	 0.928303 	 12.390793 	 12.164831 	 0.225961 
0.100000 	 15 	 0.886784 	 0.997619 	 0.938942 	 9.431020 	 9.257959 	 0.173061 
0.100000 	 16 	 0.971278 	 0.999146 	 0.985015 	 2.614694 	 2.541224 	 0.073469 
0.100000 	 17 	 0.597152 	 0.996408 	 0.746765 	 29.986747 	 29.827372 	 0.159375 
0.100000 	 18 	 0.957834 	 0.999467 	 0.978208 	 2.808110 	 2.774524 	 0.033586 
0.100000 	 19 	 0.951388 	 0.953198 	 0.952292 	 7.869980 	 4.013386 	 3.856594 
0.100000 	 20 	 0.749181 	 0.983163 	 0.850370 	 17.396151 	 16.549603 	 0.846548 
0.100000 	 21 	 0.715050 	 0.981083 	 0.827204 	 18.833529 	 17.964328 	 0.869201 
0.100000 	 22 	 0.635829 	 0.995477 	 0.776008 	 27.177560 	 26.963663 	 0.213897 
0.100000 	 23 	 0.690397 	 0.988885 	 0.813113 	 18.123178 	 17.680025 	 0.443152 
0.100000 	 24 	 0.848924 	 0.983622 	 0.911323 	 10.271044 	 9.392256 	 0.878788 
0.100000 	 25 	 0.948301 	 1.000000 	 0.973465 	 5.169868 	 5.169868 	 0.000000 
0.100000 	 26 	 0.913766 	 0.982555 	 0.946913 	 7.893008 	 6.643198 	 1.249811 
0.100000 	 27 	 0.940484 	 0.983359 	 0.961443 	 6.031114 	 4.758594 	 1.272519 
0.100000 	 28 	 0.585401 	 0.989467 	 0.735598 	 28.275360 	 27.856676 	 0.418683 
0.100000 	 29 	 0.885623 	 0.993797 	 0.936597 	 8.776106 	 8.371534 	 0.404572 
0.100000 	 30 	 0.680149 	 0.991375 	 0.806788 	 25.544506 	 25.080489 	 0.464018 
0.100000 	 31 	 0.803957 	 0.993196 	 0.888613 	 16.448208 	 15.998733 	 0.449475 
0.100000 	 32 	 0.877183 	 0.983462 	 0.927287 	 8.467993 	 7.560026 	 0.907967 
0.100000 	 33 	 0.516885 	 0.996743 	 0.680751 	 32.846107 	 32.731664 	 0.114443 
0.100000 	 34 	 0.595043 	 0.989782 	 0.743253 	 27.700859 	 27.286925 	 0.413934 
0.100000 	 35 	 0.953622 	 0.999958 	 0.976241 	 3.894475 	 3.891154 	 0.003322 
0.100000 	 36 	 0.983764 	 0.992918 	 0.988320 	 2.097335 	 1.464467 	 0.632868 
0.100000 	 37 	 0.939896 	 0.949768 	 0.944806 	 8.494002 	 4.648991 	 3.845011 
0.100000 	 38 	 0.745083 	 0.985034 	 0.848419 	 19.117066 	 18.304236 	 0.812830 
0.100000 	 39 	 0.655622 	 0.994535 	 0.790275 	 26.916757 	 26.638095 	 0.278662 
0.100000 	 40 	 0.943286 	 0.982461 	 0.962475 	 6.409445 	 4.942020 	 1.467426 
0.100000 	 41 	 0.970214 	 0.998747 	 0.984273 	 2.161633 	 2.076735 	 0.084898 
0.100000 	 42 	 0.955784 	 0.998611 	 0.976728 	 3.993450 	 3.876847 	 0.116603 
0.100000 	 43 	 0.854239 	 0.994140 	 0.918895 	 9.072290 	 8.769340 	 0.302950 
0.100000 	 44 	 0.856408 	 0.994809 	 0.920435 	 11.164083 	 10.827114 	 0.336969 
0.100000 	 45 	 0.956365 	 0.994924 	 0.975264 	 3.985140 	 3.584367 	 0.400773 
0.100000 	 46 	 0.995831 	 0.997982 	 0.996906 	 0.604082 	 0.407347 	 0.196735 
0.100000 	 47 	 0.993635 	 0.990027 	 0.991828 	 1.554850 	 0.604391 	 0.950460 
0.100000 	 48 	 0.991356 	 0.977052 	 0.984152 	 2.816327 	 0.762449 	 2.053878 
0.100000 	 49 	 0.986868 	 0.974195 	 0.980491 	 3.493557 	 1.168193 	 2.325365 
0.100000 	 50 	 0.939160 	 0.989753 	 0.963793 	 6.104270 	 5.263114 	 0.841156 
0.100000 	 51 	 0.967636 	 0.981701 	 0.974618 	 4.271662 	 2.742954 	 1.528708 
0.100000 	 52 	 0.894172 	 0.989868 	 0.939589 	 9.820495 	 9.038769 	 0.781727 
0.110000 	 1 	 0.683634 	 0.934508 	 0.789624 	 22.460696 	 19.506614 	 2.954081 
0.110000 	 2 	 0.464453 	 0.994466 	 0.633184 	 33.142360 	 32.983169 	 0.159191 
0.110000 	 3 	 0.898832 	 0.717012 	 0.797693 	 32.406592 	 7.191033 	 25.215558 
0.110000 	 4 	 0.733031 	 0.997854 	 0.845184 	 19.604466 	 19.489368 	 0.115098 
0.110000 	 5 	 0.961980 	 0.999329 	 0.980299 	 3.728977 	 3.666716 	 0.062260 
0.110000 	 6 	 0.719034 	 0.980748 	 0.829743 	 21.244990 	 20.228791 	 1.016199 
0.110000 	 7 	 0.725145 	 0.957010 	 0.825097 	 26.572321 	 23.756765 	 2.815556 
0.110000 	 8 	 0.632075 	 0.941320 	 0.756307 	 33.967595 	 30.681790 	 3.285805 
0.110000 	 9 	 0.641115 	 0.926449 	 0.757814 	 35.601209 	 31.179268 	 4.421941 
